complaint_id,product,issue,company,state,city,zip_code,status,date_received,date_sent_to_company,response_time_days,timely_response?,consumer_disputed?,company_response_to_consumer
101249,Credit Reporting,Fees,United Credit,,,87172.0,Open,2023-02-25,2023-03-20,23,Yes,TRUE,
101250,Mortgage,Billing Disputes,Nan,Ca,Miami,61059.0,Open,2023-09-12,2023-10-23,41,Yes,,
101251,Debt  Collection,Identity Theft,Metro Loans,Pa,Los Angeles,,Open,2023-05-18,2023-05-20,2,,,Closed with explanation
101252,Student Loan,Billing Disputes,Acme Bank,Ca,Detroit,,In Progress,2023-09-02,2023-10-08,36,N,Yes,Closed with explanation
101253,Credit  Card,Fees,Acme Bank,Pa,New York,,,2023-01-15,2023-02-03,19,No,,
101254,Credit  Card,Incorrect Information,Northstar Finance,Nc,Charlotte,,,2023-06-16,2023-07-29,43,,Y,
101255,Student Loan,Nan,Finserv Co,Ca,Nan,,,2023-07-25,2023-09-18,55,N,FALSE,
101256,Credit  Card,Fees,Nan,Ga,New York,,Closed,2023-08-04,2023-09-02,29,Y,,
101257,Student Loan,Incorrect Information,Nan,Nan,New York,10286.0,In Progress,2023-10-03,2023-10-04,1,Yes,Yes,Closed
101258,Debt  Collection,,Finserv Co,Oh,Miami,80086.0,In Progress,2024-01-26,2024-02-20,25,N,Y,Closed with explanation
101259,Credit Card,Billing Disputes,Finserv Co,Mi,Miami,59083.0,Open,2024-02-25,2024-03-20,24,TRUE,No,
101261,Credit Reporting,Other,Northstar Finance,Tx,Atlanta,56766.0,In Progress,2023-09-22,2023-09-20,-2,N,Y,
101262,Mortgage,Identity Theft,Acme Bank,Ny,Nan,75041.0,,2023-05-11,2023-06-16,36,TRUE,TRUE,Closed with explanation
101263,Credit Card,Identity Theft,,Oh,Miami,50975.0,In Progress,2023-04-25,2023-05-10,15,,,
101264,Student Loan,Fees,United Credit,Fl,Miami,47251.0,In Progress,2023-06-11,2023-06-19,8,,Y,
101265,Bank Account,,United Credit,Ny,Chicago,82301.0,,2023-10-26,2023-10-22,-4,TRUE,N,Closed with explanation
101266,Student  Loan,Incorrect Information,,Nan,,,In Progress,2023-05-02,2023-06-23,52,No,,
101267,Credit Card,Identity Theft,United Credit,Nc,Detroit,28624.0,,2024-04-02,2024-05-21,49,No,Yes,
101268,Credit Card,Incorrect Information,Nan,Nan,Nan,84613.0,,2023-08-28,2023-10-14,47,No,Y,
101269,Bank Account,Collection Harassment,Northstar Finance,Oh,,39383.0,Open,2024-03-07,2024-03-05,-2,Yes,Y,
101270,Credit Reporting,Other,Acme Bank,Oh,Columbus,22356.0,Resolved,2023-12-08,2023-12-25,17,TRUE,N,In progress
101271,Debt Collection,Identity Theft,United Credit,,New York,89056.0,In Progress,2023-06-16,2023-08-13,58,No,TRUE,
101272,Student  Loan,Fees,Nan,Ca,,31422.0,Open,2023-04-25,2023-05-27,32,No,No,In progress
101273,Credit Reporting,Incorrect Information,Northstar Finance,Pa,Detroit,,Open,2024-01-07,2024-01-10,3,FALSE,N,
101274,Credit Reporting,Incorrect Information,Northstar Finance,,Los Angeles,,Resolved,2023-06-15,2023-06-19,4,Y,,
101275,Debt  Collection,Fees,,Il,Charlotte,54238.0,Resolved,2023-05-04,2023-05-16,12,,,
101276,Student Loan,Other,Metro Loans,Nan,New York,24947.0,Resolved,2024-04-10,2024-06-07,58,No,,
101277,Debt  Collection,Incorrect Information,Metro Loans,Fl,Miami,24359.0,,2023-08-30,2023-09-05,6,Y,FALSE,
101278,Bank Account,Billing Disputes,Northstar Finance,Pa,Philadelphia,,,2023-01-25,2023-03-19,53,Yes,TRUE,
101279,,,Acme Bank,Nan,Atlanta,29614.0,Open,2023-09-05,2023-10-14,39,TRUE,No,In progress
101280,Debt  Collection,Other,Acme Bank,Fl,Detroit,27372.0,Open,2023-08-19,2023-10-12,54,Yes,No,
101281,Debt Collection,Identity Theft,Nan,,Nan,92093.0,In Progress,2024-03-07,2024-04-24,48,No,TRUE,In progress
101282,Bank Account,Fees,Acme Bank,Ny,Philadelphia,63597.0,Resolved,2023-12-22,2024-01-07,16,FALSE,N,
101283,Student Loan,Other,Northstar Finance,Fl,Los Angeles,11243.0,,2023-04-06,2023-05-24,48,,,Closed with explanation
101284,,Fees,Finserv Co,Nc,Nan,19145.0,,2023-03-17,2023-03-22,5,TRUE,Yes,Closed with explanation
101285,Bank Account,Incorrect Information,United Credit,Nc,Los Angeles,83253.0,,2023-10-29,2023-11-11,13,,,In progress
101286,Credit Card,Other,,Nan,Miami,34292.0,Closed,2023-01-24,2023-02-01,8,,No,Closed with explanation
101287,Bank Account,Collection Harassment,United Credit,,New York,23715.0,Resolved,2023-06-09,2023-06-12,3,,N,
101288,Mortgage,Fees,Finserv Co,Mi,Miami,69896.0,Open,2023-03-11,2023-03-11,0,,Y,Closed
101289,Credit Card,Billing Disputes,,Mi,Atlanta,85421.0,In Progress,2023-01-11,2023-01-18,7,Yes,,In progress
101290,Credit Card,Incorrect Information,Metro Loans,Il,New York,45868.0,Open,2024-04-04,2024-04-06,2,No,FALSE,Closed
101291,Bank Account,Collection Harassment,Nan,,Miami,76858.0,,2023-02-14,2023-03-05,19,N,Yes,
101292,Credit Reporting,Identity Theft,United Credit,Mi,New York,47931.0,In Progress,2023-01-05,2023-01-04,-1,TRUE,,
101293,Debt  Collection,Fees,Finserv Co,Ny,,19792.0,,2024-04-11,2024-04-09,-2,,FALSE,Closed with explanation
101294,Debt Collection,Fees,United Credit,,Los Angeles,81812.0,Open,2023-04-05,2023-06-03,59,Yes,Yes,In progress
101295,Credit Card,Billing Disputes,,Pa,,92704.0,,2024-02-13,2024-02-13,0,No,,
101296,Bank Account,Nan,Nan,Oh,Columbus,98605.0,Resolved,2023-01-16,2023-01-15,-1,Y,Yes,In progress
101297,Credit Card,Collection Harassment,Nan,Oh,Miami,,Open,2023-03-18,2023-03-14,-4,FALSE,N,
101298,Student  Loan,Identity Theft,United Credit,,Nan,60855.0,In Progress,2023-02-25,2023-02-28,3,,No,Closed with explanation
101299,Student  Loan,Fees,,Fl,Nan,,Closed,2023-12-20,2024-01-18,29,,Yes,In progress
101300,Credit Reporting,Collection Harassment,,Pa,Los Angeles,17115.0,Open,2023-11-07,2023-12-25,48,FALSE,TRUE,
101301,Mortgage,Billing Disputes,,Ny,Atlanta,95647.0,Open,2023-08-26,2023-10-07,42,,FALSE,Closed
101302,Nan,Fees,,Il,New York,19261.0,,2023-05-01,2023-06-02,32,N,N,Closed with explanation
101303,Mortgage,Identity Theft,Northstar Finance,Ca,,,,2023-02-14,2023-02-14,0,TRUE,Y,
101304,Student  Loan,Incorrect Information,Finserv Co,Nc,Los Angeles,97164.0,Resolved,2023-10-12,2023-11-26,45,No,TRUE,Closed with explanation
101305,Mortgage,Fees,,Nan,Miami,,,2023-04-26,2023-04-23,-3,TRUE,No,Closed
101306,Credit Card,Billing Disputes,Finserv Co,Nan,New York,54433.0,Closed,2023-12-10,2023-12-31,21,,No,
101308,Nan,Incorrect Information,Nan,,Nan,77721.0,Open,2024-02-29,2024-04-21,52,Y,Yes,Closed with explanation
101309,Mortgage,Other,United Credit,Ny,Miami,17332.0,,2023-09-04,2023-09-18,14,N,,In progress
101310,Student Loan,Billing Disputes,Northstar Finance,Ga,New York,70818.0,,2023-01-03,2023-02-08,36,N,TRUE,
101311,Mortgage,Billing Disputes,Acme Bank,Pa,Columbus,,,2024-03-02,2024-03-30,28,,TRUE,In progress
101313,Bank Account,Incorrect Information,Nan,,Atlanta,55561.0,Closed,2023-09-24,2023-11-19,56,N,N,
101314,Bank Account,Incorrect Information,Nan,Pa,Chicago,50352.0,Resolved,2023-11-06,2023-12-17,41,,Yes,
101315,Bank Account,Incorrect Information,Nan,Ny,Columbus,23728.0,Resolved,2023-08-17,2023-09-07,21,,,Closed with explanation
101317,Credit Card,Collection Harassment,United Credit,Tx,New York,,,2024-03-24,2024-05-03,40,,,Closed with explanation
101318,Mortgage,Identity Theft,,Il,Chicago,87971.0,In Progress,2024-01-22,2024-02-08,17,Y,,In progress
101319,Bank Account,Collection Harassment,Finserv Co,Ga,Charlotte,11349.0,Open,2024-05-12,2024-05-17,5,TRUE,TRUE,Closed
101320,Credit Card,Fees,Acme Bank,Nan,Los Angeles,31359.0,,2024-03-03,2024-03-28,25,Y,,In progress
101322,Credit Card,Identity Theft,Finserv Co,Pa,Miami,63635.0,,2023-05-08,2023-05-14,6,N,No,
101323,Student Loan,Fees,Finserv Co,Ny,Chicago,46092.0,Closed,2023-05-05,2023-05-27,22,Yes,No,Closed
101324,Credit Card,Other,Finserv Co,Pa,Miami,24139.0,Open,2024-04-04,2024-05-20,46,No,,
101326,Bank Account,Other,Metro Loans,Nc,Charlotte,96243.0,,2023-08-16,2023-08-27,11,No,FALSE,Closed
101327,Mortgage,Identity Theft,Acme Bank,Il,,22029.0,,2024-04-29,2024-05-21,22,TRUE,No,
101328,Mortgage,Fees,Finserv Co,Ny,Chicago,32698.0,In Progress,2023-10-29,2023-11-02,4,,N,
101329,Mortgage,Incorrect Information,Metro Loans,Nc,Miami,53063.0,,2024-03-30,2024-05-13,44,Y,Yes,Closed with explanation
101330,Mortgage,Other,Northstar Finance,Mi,Columbus,75396.0,Closed,2024-05-07,2024-05-18,11,N,No,Closed with explanation
101331,Student Loan,Other,,Ca,,22294.0,,2023-02-09,2023-03-27,46,,Yes,Closed with explanation
101332,Student Loan,Other,,Ga,Nan,30799.0,In Progress,2023-06-30,2023-08-18,49,,No,
101333,Mortgage,Billing Disputes,,Ca,Atlanta,31166.0,Open,2024-01-03,2024-02-11,39,,TRUE,
101334,Student Loan,Identity Theft,Finserv Co,Oh,Los Angeles,65444.0,,2024-02-11,2024-02-27,16,FALSE,Yes,
101335,Student Loan,Collection Harassment,Finserv Co,Nc,,17417.0,In Progress,2023-03-16,2023-05-11,56,,No,Closed
101336,Bank Account,Collection Harassment,,Nan,Nan,69333.0,Open,2023-06-09,2023-07-18,39,N,FALSE,Closed with explanation
101337,Bank Account,Incorrect Information,Nan,Mi,New York,48291.0,,2023-10-02,2023-11-07,36,TRUE,No,In progress
101338,Credit Reporting,Billing Disputes,,Nan,Charlotte,39558.0,,2024-02-04,2024-03-25,50,FALSE,TRUE,Closed with explanation
101339,,Billing Disputes,Finserv Co,Fl,Nan,,Closed,2023-02-26,2023-04-19,52,,,Closed with explanation
101340,Debt Collection,Collection Harassment,Metro Loans,,Chicago,83694.0,,2023-10-28,2023-10-28,0,Y,,
101341,Bank Account,Incorrect Information,,Il,Philadelphia,82264.0,,2023-05-29,2023-07-20,52,,Yes,In progress
101343,Student Loan,Collection Harassment,Acme Bank,,New York,,In Progress,2023-09-15,2023-09-23,8,Yes,FALSE,
101344,Credit Card,Billing Disputes,Nan,Il,Charlotte,86955.0,,2023-07-27,2023-08-10,14,FALSE,Y,
101345,Debt Collection,Collection Harassment,United Credit,Ca,Nan,25839.0,Closed,2023-11-14,2023-12-27,43,,N,
101346,Mortgage,Other,Northstar Finance,Mi,Miami,,Resolved,2024-02-16,2024-03-11,24,TRUE,TRUE,Closed
101348,Student  Loan,Fees,Finserv Co,Tx,Nan,61989.0,,2024-03-06,2024-04-12,37,,Yes,
101350,Credit Reporting,Identity Theft,,Nc,New York,60353.0,Resolved,2023-01-15,2023-03-10,54,N,Yes,Closed
101351,Credit Card,Identity Theft,Acme Bank,Tx,Houston,43881.0,Resolved,2024-01-03,2024-01-05,2,,Yes,
101352,Bank Account,Identity Theft,Nan,Ga,Los Angeles,63335.0,Resolved,2023-06-23,2023-07-07,14,FALSE,Y,
101353,Bank Account,Other,Nan,Ga,New York,,Resolved,2023-07-11,2023-09-08,59,FALSE,,Closed
101354,Bank Account,Identity Theft,Metro Loans,Nan,Chicago,52967.0,,2023-01-10,2023-02-10,31,FALSE,,
101355,Credit Reporting,Incorrect Information,Nan,,,62714.0,In Progress,2023-12-18,2023-12-29,11,Y,N,Closed with explanation
101356,Mortgage,Incorrect Information,Finserv Co,Tx,,64022.0,In Progress,2023-03-24,2023-04-06,13,Y,Yes,
101357,Bank Account,Collection Harassment,Metro Loans,Ca,New York,39696.0,,2023-11-26,2023-12-13,17,Yes,Yes,
101358,Student Loan,Fees,Metro Loans,,Los Angeles,36960.0,Resolved,2024-02-27,2024-03-11,13,Y,Y,In progress
101360,Student Loan,Collection Harassment,,Tx,Miami,46795.0,In Progress,2023-12-21,2024-01-25,35,FALSE,,
101361,Mortgage,Fees,Nan,Oh,Nan,24483.0,Resolved,2023-05-31,2023-06-23,23,FALSE,TRUE,
101362,Credit Reporting,Incorrect Information,United Credit,Pa,Chicago,,Resolved,2024-01-05,2024-02-08,34,FALSE,,Closed with explanation
101363,Credit Card,Billing Disputes,,Il,New York,95588.0,In Progress,2024-02-17,2024-02-22,5,,No,
101364,Debt  Collection,Identity Theft,Nan,Mi,Miami,35209.0,Closed,2023-06-08,2023-07-13,35,,,
101365,Bank Account,Incorrect Information,Nan,Il,,76507.0,Resolved,2023-03-04,2023-04-28,55,Yes,TRUE,Closed
101366,Credit Card,Billing Disputes,,Oh,Philadelphia,,In Progress,2024-03-21,2024-03-24,3,,N,Closed
101367,Debt Collection,Identity Theft,,,Los Angeles,97506.0,Open,2023-03-15,2023-03-31,16,No,TRUE,
101368,Bank Account,Incorrect Information,Metro Loans,Pa,Atlanta,29124.0,,2023-10-24,2023-12-03,40,FALSE,Y,In progress
101369,Bank Account,Incorrect Information,Nan,Ny,Los Angeles,45446.0,,2023-04-29,2023-06-03,35,FALSE,TRUE,
101370,Credit Card,Collection Harassment,Metro Loans,Nan,Chicago,,Open,2023-03-05,2023-04-12,38,Yes,,In progress
101371,Mortgage,Other,United Credit,Fl,Los Angeles,28128.0,Closed,2024-01-24,2024-02-24,31,Y,,Closed
101372,Mortgage,Collection Harassment,,Nan,New York,59484.0,Resolved,2023-03-13,2023-04-21,39,,,Closed
101373,Bank Account,Billing Disputes,Finserv Co,Nan,Charlotte,80694.0,,2023-12-02,2024-01-05,34,No,N,
101374,Mortgage,Incorrect Information,Nan,Ga,Miami,12127.0,In Progress,2023-12-13,2023-12-12,-1,No,,In progress
101375,Student Loan,Fees,Nan,,Philadelphia,80966.0,Open,2023-03-28,2023-04-21,24,No,Yes,
101377,Student  Loan,Incorrect Information,United Credit,Mi,Miami,33646.0,Resolved,2024-02-02,2024-01-31,-2,FALSE,N,
101378,Credit  Card,Incorrect Information,Acme Bank,Pa,Nan,91851.0,,2023-09-11,2023-10-02,21,,FALSE,Closed with explanation
101379,Credit Reporting,Incorrect Information,United Credit,,Nan,93464.0,,2023-03-02,2023-03-25,23,TRUE,N,Closed
101380,Credit  Card,Fees,,,New York,89237.0,Closed,2024-05-10,2024-05-10,0,Y,Yes,In progress
101381,Credit Card,Identity Theft,,Nan,Miami,,,2023-05-13,2023-07-11,59,,FALSE,
101382,Credit Card,Fees,Metro Loans,Tx,Houston,84070.0,Open,2023-01-03,2023-01-12,9,Y,N,In progress
101383,Credit  Card,Identity Theft,,Nc,Nan,44512.0,Open,2024-04-07,2024-04-23,16,Y,TRUE,
101384,Credit Reporting,Collection Harassment,Acme Bank,Il,Detroit,99298.0,,2023-01-09,2023-02-01,23,TRUE,Yes,
101385,Credit  Card,Other,Nan,Ca,Los Angeles,,,2023-10-04,2023-11-22,49,No,Yes,
101386,Student Loan,Fees,Nan,Il,Los Angeles,62775.0,Closed,2024-05-11,2024-06-23,43,Y,TRUE,
101387,Debt Collection,Incorrect Information,Metro Loans,Ca,Detroit,10514.0,,2023-10-16,2023-11-30,45,,,Closed
101388,Credit Card,Other,,Ca,Miami,96631.0,,2023-10-20,2023-10-30,10,TRUE,FALSE,
101389,Debt Collection,Fees,Metro Loans,Nan,Miami,63266.0,Open,2023-07-14,2023-09-01,49,,,Closed with explanation
101390,Credit Card,,Metro Loans,Ga,Charlotte,,Open,2023-03-05,2023-04-22,48,,,
101391,Bank Account,Billing Disputes,,Tx,Philadelphia,38191.0,,2024-03-24,2024-04-23,30,,Yes,
101393,Debt  Collection,Identity Theft,Northstar Finance,Nan,New York,57016.0,Resolved,2023-02-15,2023-02-12,-3,,TRUE,
101394,Mortgage,Identity Theft,United Credit,Nc,Charlotte,87708.0,Resolved,2024-03-16,2024-04-29,44,FALSE,TRUE,Closed
101395,Student Loan,Collection Harassment,United Credit,Nc,,59399.0,In Progress,2023-07-27,2023-09-22,57,,,In progress
101396,Bank Account,,Northstar Finance,Tx,New York,81321.0,In Progress,2023-09-26,2023-10-21,25,TRUE,TRUE,
101397,Mortgage,Other,United Credit,Ca,Nan,29299.0,Resolved,2023-03-24,2023-04-23,30,,,
101398,Debt Collection,Fees,United Credit,Ca,Nan,,Open,2023-11-07,2023-12-04,27,No,,In progress
101399,Credit Card,Other,United Credit,Ny,New York,75920.0,Resolved,2023-04-02,2023-04-02,0,N,TRUE,Closed with explanation
101400,Credit Reporting,Fees,United Credit,,Atlanta,90664.0,Closed,2023-05-17,2023-06-21,35,Y,TRUE,Closed with explanation
101401,Student Loan,Incorrect Information,Metro Loans,Pa,Los Angeles,15187.0,,2023-12-27,2024-02-06,41,Yes,Yes,
101402,Bank Account,Incorrect Information,United Credit,,Detroit,17982.0,Open,2023-08-12,2023-10-06,55,Yes,FALSE,In progress
101404,Bank Account,Identity Theft,,,Detroit,46004.0,In Progress,2023-10-25,2023-11-20,26,No,,Closed with explanation
101405,Bank Account,Incorrect Information,,Il,,,In Progress,2023-03-08,2023-05-04,57,,Yes,Closed
101406,Credit Card,Nan,,Oh,Philadelphia,67604.0,Resolved,2023-05-28,2023-06-26,29,No,No,
101407,Credit Reporting,Incorrect Information,Nan,Oh,Columbus,,,2023-06-21,2023-07-27,36,,FALSE,
101408,Credit Reporting,Nan,Northstar Finance,Ny,Miami,76401.0,,2023-11-28,2024-01-01,34,Yes,N,Closed with explanation
101409,Credit Reporting,Other,Metro Loans,Nan,Detroit,,In Progress,2024-05-03,2024-07-01,59,N,TRUE,Closed
101410,Credit Reporting,Incorrect Information,United Credit,Nc,Nan,,,2024-02-23,2024-04-05,42,Yes,N,
101411,Credit Reporting,Identity Theft,Metro Loans,Pa,Detroit,62761.0,Resolved,2023-04-05,2023-04-07,2,Yes,FALSE,
101412,Student Loan,Incorrect Information,Northstar Finance,Ga,Chicago,88825.0,Closed,2023-01-10,2023-01-09,-1,,FALSE,Closed
101413,Credit Card,Other,Metro Loans,Nan,,14311.0,Open,2023-01-26,2023-02-16,21,Yes,No,
101414,Debt Collection,Identity Theft,Nan,Ny,Miami,74919.0,Open,2023-10-25,2023-11-22,28,,,
101415,Mortgage,Other,,Mi,Atlanta,56982.0,Closed,2023-03-20,2023-04-27,38,TRUE,N,
101416,Mortgage,,Northstar Finance,Nan,Houston,96119.0,,2023-04-26,2023-05-22,26,N,TRUE,
101417,,Other,United Credit,Nan,Columbus,55337.0,In Progress,2024-02-28,2024-03-27,28,,TRUE,In progress
101418,Student  Loan,Collection Harassment,Metro Loans,Nc,Miami,26076.0,In Progress,2024-03-12,2024-05-05,54,N,FALSE,Closed with explanation
101419,Debt  Collection,Collection Harassment,Metro Loans,Ca,Detroit,75169.0,In Progress,2024-02-24,2024-03-11,16,N,Y,In progress
101420,Student Loan,Other,,Nan,Houston,95529.0,Closed,2023-05-07,2023-06-03,27,N,Yes,Closed with explanation
101421,Credit Card,Identity Theft,United Credit,Nan,Houston,11455.0,,2023-11-06,2023-12-07,31,FALSE,No,
101422,Mortgage,Fees,Nan,Oh,,,Open,2023-11-02,2023-11-27,25,,,
101423,Credit Reporting,Billing Disputes,Finserv Co,Nc,Atlanta,69515.0,Resolved,2023-04-03,2023-05-30,57,TRUE,No,In progress
101424,Debt Collection,Identity Theft,United Credit,Nc,New York,60005.0,,2023-10-04,2023-11-30,57,Y,No,Closed with explanation
101425,Bank Account,Billing Disputes,,Ca,Philadelphia,59373.0,,2023-09-20,2023-10-18,28,,,
101426,Debt Collection,Collection Harassment,United Credit,Fl,Los Angeles,18117.0,In Progress,2023-07-18,2023-08-11,24,TRUE,No,Closed with explanation
101427,Credit  Card,Nan,United Credit,,Columbus,,,2024-01-11,2024-02-13,33,,N,Closed
101428,Nan,Collection Harassment,Nan,,Los Angeles,,Closed,2023-12-05,2023-12-11,6,N,Y,
101429,Student Loan,Identity Theft,Nan,Fl,Philadelphia,86434.0,Closed,2023-09-24,2023-10-16,22,No,FALSE,
101430,Nan,Nan,Metro Loans,Pa,Detroit,45109.0,In Progress,2023-12-29,2024-01-07,9,,TRUE,
101431,Mortgage,Collection Harassment,Northstar Finance,Nan,Atlanta,41311.0,Open,2024-01-17,2024-01-21,4,FALSE,TRUE,In progress
101432,Bank Account,Collection Harassment,Nan,Tx,Philadelphia,17344.0,Closed,2023-10-11,2023-10-12,1,Y,TRUE,Closed with explanation
101433,Credit Reporting,Other,Finserv Co,Fl,Miami,61020.0,,2023-05-14,2023-06-16,33,,,
101434,Nan,Billing Disputes,Finserv Co,Ny,Miami,68329.0,,2024-01-15,2024-01-10,-5,Yes,TRUE,In progress
101435,Debt  Collection,Incorrect Information,Finserv Co,Fl,Miami,35265.0,Closed,2023-12-25,2024-01-31,37,,TRUE,
101436,Mortgage,Billing Disputes,Metro Loans,Nc,Los Angeles,,Closed,2024-05-06,2024-05-29,23,TRUE,,Closed with explanation
101437,Debt  Collection,Collection Harassment,Finserv Co,Il,Philadelphia,94423.0,In Progress,2023-03-16,2023-04-03,18,TRUE,Yes,
101438,Debt Collection,Nan,Metro Loans,,Los Angeles,25676.0,Open,2023-07-29,2023-09-12,45,Yes,,
101439,Bank Account,Collection Harassment,Acme Bank,Nan,Miami,61541.0,Open,2024-04-07,2024-05-07,30,No,No,In progress
101440,Credit  Card,Billing Disputes,Northstar Finance,Nan,,11661.0,,2024-04-16,2024-05-27,41,TRUE,Yes,In progress
101442,Student Loan,Other,United Credit,Mi,,26114.0,,2023-01-07,2023-01-04,-3,No,TRUE,In progress
101443,Debt Collection,Incorrect Information,Finserv Co,Ga,,45606.0,Closed,2023-01-18,2023-01-27,9,FALSE,,
101444,Debt Collection,Nan,United Credit,,Miami,22365.0,,2024-02-03,2024-03-06,32,FALSE,N,Closed
101445,Debt Collection,Identity Theft,Northstar Finance,Nan,Los Angeles,23262.0,,2023-09-18,2023-09-23,5,FALSE,N,
101447,Student Loan,Collection Harassment,Nan,Ca,Atlanta,90694.0,Resolved,2023-08-03,2023-08-04,1,,,Closed
101448,Mortgage,,Metro Loans,Il,Detroit,63916.0,Closed,2023-07-23,2023-09-17,56,N,,Closed with explanation
101449,Student Loan,Identity Theft,Northstar Finance,Fl,New York,39625.0,,2024-04-14,2024-06-10,57,No,FALSE,
101450,Credit  Card,Incorrect Information,Metro Loans,Nc,Los Angeles,80090.0,In Progress,2023-02-17,2023-02-22,5,,Y,
101451,Debt Collection,Billing Disputes,Acme Bank,,,11657.0,Closed,2024-01-22,2024-02-12,21,,,Closed
101452,Bank Account,Identity Theft,Finserv Co,Ca,Miami,63719.0,,2024-03-20,2024-04-24,35,N,Yes,In progress
101453,Credit Reporting,Fees,Nan,Nc,Los Angeles,71509.0,,2023-11-25,2023-12-02,7,N,,
101454,Mortgage,,Finserv Co,Fl,Charlotte,82840.0,Resolved,2023-07-17,2023-08-02,16,,,
101455,Credit Card,Fees,Northstar Finance,Pa,Miami,63232.0,Closed,2023-12-08,2024-01-13,36,Y,TRUE,Closed
101456,Credit Card,Incorrect Information,Nan,Nc,Atlanta,79090.0,In Progress,2023-08-23,2023-09-07,15,TRUE,Y,Closed with explanation
101458,Student Loan,Billing Disputes,Acme Bank,Tx,Chicago,81758.0,,2023-03-16,2023-04-06,21,FALSE,N,
101459,Student Loan,Collection Harassment,Finserv Co,Pa,New York,25808.0,In Progress,2023-06-29,2023-07-12,13,FALSE,Yes,
101460,Debt Collection,Collection Harassment,,,Los Angeles,,,2024-04-25,2024-06-08,44,Y,Y,
101461,Bank Account,Billing Disputes,Nan,Il,Miami,,Open,2023-05-13,2023-05-17,4,,TRUE,
101462,Debt Collection,Nan,Finserv Co,,Charlotte,45185.0,Open,2023-03-31,2023-04-09,9,FALSE,Y,Closed
101463,Mortgage,Incorrect Information,,,New York,27285.0,Closed,2023-12-07,2023-12-18,11,TRUE,,Closed
101464,Debt Collection,Collection Harassment,Finserv Co,Pa,Nan,23494.0,Open,2023-04-10,2023-06-02,53,,,Closed
101465,Mortgage,,Acme Bank,Nc,Houston,32991.0,,2024-04-04,2024-05-30,56,Yes,TRUE,In progress
101466,Nan,Identity Theft,Finserv Co,Oh,,75948.0,Open,2024-05-06,2024-05-11,5,,Y,
101468,Nan,Billing Disputes,Northstar Finance,Pa,Atlanta,63772.0,Resolved,2024-04-01,2024-05-15,44,FALSE,TRUE,In progress
101469,Bank Account,,United Credit,Il,New York,45102.0,,2023-05-02,2023-05-28,26,TRUE,FALSE,
